@relation compact_wind_onshore

@attribute date numeric
@attribute hour numeric
@attribute dayiness numeric
@attribute mean_TU_0 numeric
@attribute mean_TU_1 numeric
@attribute mean_N_0 numeric
@attribute mean_RR_0 numeric
@attribute mean_RR_1 numeric
@attribute mean_SD_0 numeric
@attribute mean_VV_0 numeric
@attribute mean_FF_0 numeric
@attribute mean_FF_1 numeric
@attribute wind_onshore numeric

@data
20220109,19,-0.26,1.738854,91.254777,7.121795,0.096815,0.458599,0,26343.333333,3.029677,227.612903,11191.25
20220109,20,-0.5,1.564968,91.917197,7.070513,0.066242,0.452229,0,25446.538462,2.862581,222.774194,10837.75
20220109,21,-0.71,1.450955,92.522293,7.192308,0.046497,0.420382,0,22509.358974,2.76129,224.83871,10018
20220109,22,-0.87,1.421019,92.815287,7.307692,0.056688,0.388535,0,22081.602564,2.624516,223.935484,8936.5
20220109,23,-0.97,1.289809,93.261146,7.275641,0.052229,0.324841,0,20165.192308,2.481935,230,8063.75
20220110,0,-1,1.189809,93.611465,7.153846,0.068153,0.280255,0,19194.358974,2.346452,223.16129,6939.75
20220110,1,-0.97,1.082166,93.949045,6.987179,0.03949,0.267516,0,18078.205128,2.259355,228.645161,5894.5
20220110,2,-0.87,0.956051,94.324841,7.032051,0.017834,0.318471,0,16517.820513,2.126452,227.096774,5089.5
20220110,3,-0.71,0.859236,94.783439,7.352564,0.018471,0.286624,0,14677.75641,2.036774,226.83871,4284.25
20220110,4,-0.5,0.805096,94.993631,7.378205,0.014013,0.312102,0,13169.102564,2.005161,227.935484,3644.75
20220110,5,-0.26,0.768153,94.872611,7.448718,0.016561,0.312102,0,12193.910256,1.983871,238.709677,3119.5
20220110,6,-0,0.720382,95.146497,7.429487,0.010191,0.305732,0,11888.205128,1.954194,230.258065,2767
20220110,7,0.26,0.63758,95.369427,7.24359,0.006369,0.33758,0,10619.74359,1.906452,220.129032,2486
20220110,8,0.5,0.648408,95.273885,7.141026,0.017834,0.305732,0.051613,10585.961538,1.962581,214.967742,2238
20220110,9,0.71,0.998089,94.140127,7.128205,0.014013,0.286624,3.690323,10458.525641,2.021935,216.709677,1968.5
20220110,10,0.87,1.551592,92.210191,7.083333,0.007643,0.22293,7.580645,11668.461538,2.032258,211.354839,1529.75
20220110,11,0.97,2.066879,90.038217,6.807692,0.024841,0.216561,9.406452,13952.564103,2.146452,225.548387,1063.75
20220110,12,1,2.499363,88.210191,6.608974,0.00828,0.229299,11.509677,15893.846154,2.21871,219.290323,739.5
20220110,13,0.97,2.698089,87.248408,6.483871,0.010828,0.203822,12.623377,17082.564103,2.294805,221.806452,753.5
20220110,14,0.87,2.73758,87.10828,6.303226,0.012739,0.22293,12.856209,17405.483871,2.274675,211.233766,709
20220110,15,0.71,2.456051,88.471338,6.403846,0.00828,0.267516,10.411765,16556.967742,2.129221,197.597403,768.5
20220110,16,0.5,1.966242,90.681529,6.205128,0.018471,0.229299,2.318182,14904.615385,2.017419,194.193548,1003.5
20220110,17,0.26,1.536943,91.898089,6.217949,0.021019,0.267516,0,13152.5,1.989677,184.709677,1280.25
20220110,18,0,1.219108,92.681529,6.064103,0.021656,0.267516,0,12002.884615,2.010968,160.064516,1670.75
20220110,19,-0.26,0.976433,92.847134,5.961538,0.020382,0.261146,0,11627.820513,2.092903,160.129032,1928.5
20220110,20,-0.5,0.743949,93.121019,6.012821,0.015287,0.229299,0,11315.641026,2.079355,160.451613,1848.75
20220110,21,-0.71,0.593631,93.43949,6.025641,0.00828,0.191083,0,10606.666667,2.052903,155.806452,1857.25
20220110,22,-0.87,0.387898,93.261146,5.819355,0.007643,0.203822,0,10989.615385,2.086452,165.548387,2034.75
20220110,23,-0.97,0.138217,93.707006,5.967742,0.005096,0.191083,0,10232.371795,2.10129,158.83871,2197.25
20220111,0,-1,-0.019745,93.968153,6.070513,0.002548,0.171975,0,9844.679487,2.047742,160.967742,2367.5
20220111,1,-0.97,-0.163694,94.254777,6.480769,0.004459,0.146497,0,9801.025641,2.098065,146.129032,2298.25
20220111,2,-0.87,-0.285987,94.33758,6.788462,0.005732,0.127389,0,9150.961538,2.203871,137.548387,2178.25
20220111,3,-0.71,-0.383439,94.324841,6.711538,0.001911,0.159236,0,9513.461538,2.143871,128.064516,2252.25
20220111,4,-0.5,-0.500637,94.235669,6.748387,0,0.127389,0,10179.102564,2.152903,137.741935,2177
20220111,5,-0.26,-0.612102,94.242038,6.696774,0.000637,0.127389,0,10400.769231,2.151613,140.451613,2439.5
20220111,6,-0,-0.72293,93.961783,6.509677,0.003822,0.140127,0,11386.987179,2.270968,138.709677,2830.25
20220111,7,0.26,-0.777707,93.834395,6.314103,0.003822,0.133758,0,11026.858974,2.303226,134.451613,3326.75
20220111,8,0.5,-0.829299,93.700637,5.99359,0.003822,0.10828,1.580645,11438.910256,2.299355,132.193548,3688.5
20220111,9,0.71,-0.401274,91.917197,5.980645,0.002548,0.095541,12.206452,13326.474359,2.397419,133.419355,3701
20220111,10,0.87,0.11465,89.757962,5.903226,0,0.076433,16.277419,16335,2.467742,119.935484,3771.25
20220111,11,0.97,0.620382,87.197452,5.864516,0,0.070064,18.529032,19975.769231,2.629032,123.354839,4087.25
20220111,12,1,1.06242,84.566879,5.820513,0,0.057325,19.922581,23522.948718,2.722581,126.967742,4053.25
20220111,13,0.97,1.418471,82.592357,5.974359,0,0.031847,20.496774,26061.538462,2.791613,136.967742,3730
20220111,14,0.87,1.380892,81.993631,5.967949,0,0.038217,20.367742,28080.448718,2.800645,142.322581,3821
20220111,15,0.71,0.987898,83.350318,6.115385,0.000637,0.031847,14.673077,28684.358974,2.674839,150.064516,4136.75
20220111,16,0.5,0.431847,85.184713,6.147436,0.001911,0.038217,3.128205,28179.487179,2.522581,142.193548,4683.75
20220111,17,0.26,0.061146,86.305732,6.102564,0.001274,0.038217,0,26392.75641,2.496774,145.612903,5301.75
20220111,18,0,-0.257325,87.343949,6.147436,0.004459,0.044586,0,24475.25641,2.424516,138.709677,5668
20220111,19,-0.26,-0.482803,87.713376,6.198718,0.00828,0.057325,0,23625.384615,2.478065,142.322581,5975.75
20220111,20,-0.5,-0.669427,88.242038,6.269231,0.014013,0.076433,0,23206.410256,2.536129,150.129032,6047.75
20220111,21,-0.71,-0.828662,88.535032,6.391026,0.013376,0.082803,0,22061.217949,2.569677,153.612903,5893
20220111,22,-0.87,-0.959236,89.076433,6.096154,0.004459,0.082803,0,20988.333333,2.517419,160.193548,5627.75
20220111,23,-0.97,-1.063694,89.471338,6.198718,0.000637,0.082803,0,20432.115385,2.421935,165.483871,5643
20220112,0,-1,-1.136306,89.414013,6.352564,0.002548,0.095541,0,20803.269231,2.443226,176.83871,5525.75
20220112,1,-0.97,-1.210191,89.675159,6.435897,0.001274,0.11465,0,21067.371795,2.439355,174.967742,5062.5
20220112,2,-0.87,-1.292357,90.471338,6.429487,0.002548,0.121019,0,20147.307692,2.391613,180.129032,4624.5
20220112,3,-0.71,-1.283439,90.675159,6.724359,0.001282,0.083333,0,19062.948718,2.363226,188.967742,4543.25
20220112,4,-0.5,-1.28535,90.815287,6.980769,0.001282,0.121795,0,19193.397436,2.364516,189.290323,4054.25
20220112,5,-0.26,-1.281529,91.515924,7.121795,0.008974,0.160256,0,17400.064103,2.266452,191.483871,3728
20220112,6,-0,-1.229299,91.617834,7.307692,0.003822,0.165605,0,18241.794872,2.175484,194.193548,3445
20220112,7,0.26,-1.092357,91.095541,7.301282,0,0.159236,0,18142.820513,2.18,200.387097,3357.5
20220112,8,0.5,-0.946497,90.949045,7.378205,0,0.101911,0.884615,17405.897436,2.231613,201.16129,3251.5
20220112,9,0.71,-0.457325,89.458599,7.365385,0.000637,0.10828,7.487179,17871.602564,2.239355,206,3249.5
20220112,10,0.87,0.298089,87.528662,7,0.000641,0.115385,13.301282,19789.102564,2.42,210.322581,3258.25
20220112,11,0.97,0.896178,85.350318,6.923077,0.001274,0.089172,15.192308,21199.294872,2.627742,217.483871,3490.75
20220112,12,1,1.410191,83.732484,6.275641,0,0.082803,18.541401,22296.858974,2.732258,226.580645,3816
20220112,13,0.97,1.764968,83,6.339744,0,0.050955,19.146497,22534.102564,2.812258,237.935484,4296.5
20220112,14,0.87,1.817834,83.33121,6.25641,0,0.076433,15.808917,22548.525641,2.847097,224.064516,4742.25
20220112,15,0.71,1.714013,84.515924,6.551282,0,0.082803,12.22293,22065,2.774839,231.548387,5474.75
20220112,16,0.5,1.328025,86.726115,6.576923,0,0.082803,5.821656,20431.410256,2.694194,225.806452,6442.25
20220112,17,0.26,1.057962,88.146497,6.608974,0.000637,0.101911,0,18236.474359,2.695484,228.322581,7635.25
20220112,18,0,0.880892,89.229299,6.679487,0.001274,0.082803,0,16386.282051,2.74,227.548387,8237.5
20220112,19,-0.26,0.76879,89.847134,6.384615,0.000637,0.057325,0,15500.769231,2.846452,227.225806,8701
20220112,20,-0.5,0.661783,90.388535,6.365385,0.001911,0.038217,0,14694.871795,2.927742,222.580645,9905.25
20220112,21,-0.71,0.555414,90.566879,6.044872,0.000637,0.025478,0,14042.5,3.076774,227.870968,10935
20220112,22,-0.87,0.463057,91.095541,6.352564,0,0.025478,0,12831.346154,3.173548,219.870968,11313
20220112,23,-0.97,0.371975,91.414013,6.288462,0,0.019108,0,12954.294872,3.276129,222,11767
20220113,0,-1,0.353503,91.624204,6.275641,0,0.031847,0,13376.410256,3.334194,218.580645,12426.5
20220113,1,-0.97,0.430573,91.56051,6.429487,0,0.012739,0,13678.076923,3.560645,217.483871,13676.5
20220113,2,-0.87,0.396815,92.070064,6.269231,0.000637,0.025478,0,13267.692308,3.566452,214.774194,14724.5
20220113,3,-0.71,0.321019,92.318471,6.198718,0,0.025478,0,12789.487179,3.691558,218.83871,15587
20220113,4,-0.5,0.286624,92.496815,6.346154,0,0.044586,0,12664.102564,3.790909,220.649351,16139
20220113,5,-0.26,0.319745,92.573248,6.839744,0,0.031847,0,13365.897436,3.843506,227.532468,16672.5
20220113,6,-0,0.317834,92.43949,6.814103,0,0.019108,0,12520.641026,3.908442,223.506494,17568.25
20220113,7,0.26,0.410828,92.394904,6.762821,0,0.012739,0,12553.910256,3.931169,221.363636,17554.75
20220113,8,0.5,0.551592,92.343949,6.429487,0.000637,0.025478,1.745223,13079.871795,4.008442,217.727273,17032
20220113,9,0.71,1.072611,90.872611,6.410256,0,0.031847,12.089172,13566.410256,4.028571,216.818182,16595
20220113,10,0.87,1.610191,89.624204,6.326923,0.000637,0.025478,15.757962,15800.641026,4.044805,213.961039,16684.75
20220113,11,0.97,2.157325,87.808917,6.141026,0,0.044586,16.904459,17682.75641,4.211039,220.25974,17366.25
20220113,12,1,2.702548,85.961783,6.147436,0,0.012739,18.165605,19630.576923,4.263636,223.701299,18053.75
20220113,13,0.97,3.104459,84.458599,6.480769,0,0.025478,19.910828,20546.282051,4.341558,224.415584,18335.25
20220113,14,0.87,3.280255,84.171975,6.653846,0,0.012739,20.22293,21935.833333,4.301299,224.61039,18437.5
20220113,15,0.71,3.161146,84.910828,6.916667,0,0.006369,19.152866,21640.064103,4.216883,220.779221,18566.75
20220113,16,0.5,2.738217,86.630573,6.878205,0,0.050955,8.675159,21615.192308,3.999351,221.233766,18764.5
20220113,17,0.26,2.411465,87.694268,6.685897,0,0.063694,0.012739,21446.410256,3.926623,222.207792,18843.25
20220113,18,0,2.205096,88.216561,6.384615,0,0.019108,0,20694.038462,3.944156,224.090909,19106.5
20220113,19,-0.26,2.093631,88.343949,6.461538,0,0,0,21375.833333,3.954545,225.25974,19405.75
20220113,20,-0.5,1.980892,88.203822,6.211538,0,0,0,21526.794872,4.114286,223.376623,20091.75
20220113,21,-0.71,1.857325,88.598726,5.602564,0,0.006369,0,21500.769231,4.168831,222.207792,20174.5
20220113,22,-0.87,1.775796,88.821656,5.24359,0,0,0,21018.653846,4.140909,222.922078,20062.25
20220113,23,-0.97,1.670064,88.929936,4.910256,0,0.006369,0,20617.820513,4.200649,232.012987,20104.5
20220114,0,-1,1.535032,89.509554,4.903846,0,0.012739,0,20115.512821,4.197403,226.363636,19836.25
20220114,1,-0.97,1.479618,89.585987,4.717949,0,0.012739,0,19977.435897,4.206494,222.857143,19411
20220114,2,-0.87,1.352866,90.350318,4.557692,0,0.012739,0,19864.358974,4.084416,221.233766,19080.5
20220114,3,-0.71,1.247771,90.764331,4.641026,0,0.025478,0,19701.730769,4.091558,229.935065,19355.25
20220114,4,-0.5,1.223567,91.286624,4.891026,0,0.057325,0,19696.153846,4.201948,228.766234,19604.75
20220114,5,-0.26,1.134395,91.165605,4.871795,0,0.044586,0,19414.615385,4.22013,230.714286,20190
20220114,6,-0,1.061783,91.55414,4.942308,0,0.044586,0,19029.358974,4.275974,232.792208,21366
20220114,7,0.26,1.031847,91.095541,4.948718,0,0.038217,0,19557.564103,4.233766,232.727273,20983.5
20220114,8,0.5,1.173248,90.184713,4.698718,0,0.038217,5.299363,18870.897436,4.224675,237.402597,20512.25
20220114,9,0.71,1.809554,88.312102,4.685897,0,0.095541,21.261146,18836.602564,4.238961,237.727273,19436
20220114,10,0.87,2.53949,86.745223,4.948718,0.005096,0.146497,21.719745,19883.782051,4.304545,237.532468,18608.25
20220114,11,0.97,3.204459,85.433121,4.923077,0.001911,0.133758,22.43949,20177.628205,4.299351,242.012987,17587.75
20220114,12,1,3.755414,83.866242,4.935897,0.003822,0.133758,23.343949,21373.974359,4.197403,245.519481,16540.5
20220114,13,0.97,4.177707,82.675159,4.480769,0.005096,0.127389,25.426752,23798.461538,4.138312,245.324675,16249
20220114,14,0.87,4.302548,82.350318,4.538462,0.003822,0.127389,26.929936,24324.423077,4.087013,257.467532,16084.75
20220114,15,0.71,3.983439,84.433121,4.679487,0.003822,0.165605,24.687898,23796.602564,3.944156,245.714286,14988.75
20220114,16,0.5,3.298089,87.464968,4.544872,0.003185,0.184713,10.751592,21274.615385,3.671429,246.688312,14138.25
20220114,17,0.26,2.738217,89.707006,4.666667,0.004459,0.184713,0.038217,18731.602564,3.435714,242.987013,13068.5
20220114,18,0,2.435669,90.923567,4.49359,0.005096,0.133758,0,17700.897436,3.14026,243.181818,10703
20220114,19,-0.26,2.175796,91.503185,4.25641,0.003822,0.171975,0,16215.384615,2.904545,237.077922,8938.25
20220114,20,-0.5,1.899363,91.923567,4.316129,0.005732,0.178344,0,14990.897436,2.683117,245.974026,7687.75
20220114,21,-0.71,1.501274,92.834395,4.179487,0.007006,0.178344,0,14473.333333,2.528571,224.090909,6318.5
20220114,22,-0.87,1.228662,93.229299,4.230769,0.005732,0.140127,0,15304.038462,2.391558,211.688312,5216
20220114,23,-0.97,0.94586,93.649682,4.314103,0.005096,0.11465,0,15096.089744,2.296104,214.805195,4710.75
20220115,0,-1,0.747771,94.031847,4.538462,0.001911,0.076433,0,13875.705128,2.315584,216.558442,4838.25
20220115,1,-0.97,0.547134,94.286624,4.557692,0.000637,0.076433,0,14474.230769,2.301299,215.064935,4846.75
20220115,2,-0.87,0.417308,94.352564,4.722581,0.000637,0.070064,0,13660.967742,2.294118,215.490196,4736.25
20220115,3,-0.71,0.302564,94.724359,5.03871,0,0.012739,0,13161.612903,2.217647,208.69281,4412.25
20220115,4,-0.5,0.210256,94.967949,5.503226,0,0.031847,0,12649.032258,2.191503,195.490196,4027
20220115,5,-0.26,0.162179,95.160256,5.8,0,0.019108,0,11181.483871,2.209804,200.392157,3957.5
20220115,6,-0,0.157051,94.724359,5.929032,0,0.019108,0,11611.806452,2.243791,197.647059,3860.5
20220115,7,0.26,0.135256,94.679487,6.051613,0,0.019108,0,11580.83871,2.194118,186.928105,3416
20220115,8,0.5,0.258333,94.326923,6.232258,0,0.012739,1.745223,11419.032258,2.142484,180.849673,2941.75
20220115,9,0.71,0.741667,92.692308,6.412903,0,0.019108,10.063694,13722.83871,2.133987,181.437908,2357.5
20220115,10,0.87,1.370513,90.474359,6.206452,0,0.012739,17.33121,16092.83871,2.181699,177.254902,1965.75
20220115,11,0.97,1.969231,87.852564,6.219355,0,0.025478,16.847134,20496.322581,2.267974,175.620915,1636
20220115,12,1,2.458333,85.762821,6.354839,0,0.006369,16.191083,23169.225806,2.378431,174.052288,1468.75
20220115,13,0.97,2.683333,84.083333,6.406452,0,0,15.33121,24778.193548,2.443137,173.856209,1464.75
20220115,14,0.87,2.635897,84.326923,6.219355,0,0,14.050955,23873.16129,2.494771,168.366013,1314
20220115,15,0.71,2.28141,85.435897,6.270968,0,0,11.675159,23907.548387,2.379085,169.673203,1295
20220115,16,0.5,1.766026,87.557692,6.309677,0,0.006369,5.318471,21852.516129,2.224837,170.522876,1354
20220115,17,0.26,1.40641,88.820513,6.509677,0,0.025478,0,19916.580645,2.135948,168.039216,1367
20220115,18,0,1.173077,89.660256,6.496774,0,0.006369,0,18416.903226,2.210458,160,1560
20220115,19,-0.26,0.869872,90.647436,6.63871,0,0,0,16547.032258,2.258824,163.594771,2103.5
20220115,20,-0.5,0.602564,91.076923,6.774194,0,0.006369,0,15019.741935,2.26732,167.908497,2696.5
20220115,21,-0.71,0.494268,91.643312,7.160256,0,0.012739,0,14384.679487,2.36039,168.311688,3475.25
20220115,22,-0.87,0.386624,91.522293,7.198718,0,0.012739,0,14055.448718,2.415584,169.220779,3939
20220115,23,-0.97,0.20828,91.66879,7.128205,0,0.025478,0,14087.820513,2.435065,171.688312,3837.5
20220116,0,-1,-0.005096,91.847134,7.141026,0,0.025478,0,14125.576923,2.516883,176.038961,3922
20220116,1,-0.97,-0.170701,92.171975,7.051282,0,0.019108,0,14389.935897,2.664935,178.766234,4485.75
20220116,2,-0.87,-0.332484,92.146497,7.102564,0,0.044586,0,13761.089744,2.793506,190.12987,5715.5
20220116,3,-0.71,-0.449045,92.127389,7.108974,0,0.031847,0,13199.423077,3.062338,197.922078,7082.75
20220116,4,-0.5,-0.530573,92.063694,6.916667,0,0.050955,0,13235.769231,3.22987,204.025974,7923.75
20220116,5,-0.26,-0.626752,92.363057,7.153846,0,0.070064,0,13000.128205,3.464935,206.428571,8383.5
20220116,6,-0,-0.656688,92.687898,7.102564,0,0.076433,0,12410.833333,3.60974,215.194805,9235.25
20220116,7,0.26,-0.60828,92.624204,7.224359,0,0.160256,0,12219.423077,3.792208,219.675325,11031.25
20220116,8,0.5,-0.35414,92.414013,7.070513,0,0.179487,2.764331,11493.333333,3.996753,225.584416,13447.25
20220116,9,0.71,0.127389,91.585987,7.217949,0,0.269231,8.159236,11475.064103,4.148052,229.155844,14579.25
20220116,10,0.87,0.733758,90.675159,7.121795,0,0.301282,10.382166,12050,4.442857,232.337662,15837
20220116,11,0.97,1.191083,89.751592,7.121795,0.000641,0.320513,10.350318,12200,4.765584,241.883117,17145.25
20220116,12,1,1.641401,88.987261,7.051282,0.000641,0.371795,9.273885,12582.564103,5.092208,246.103896,19242
20220116,13,0.97,1.936943,88.541401,7.147436,0.008974,0.410256,6.974522,12031.153846,5.258442,249.61039,20385.75
20220116,14,0.87,2.135032,88.197452,7.224359,0.003205,0.416667,5.350318,13181.923077,5.301948,255.12987,21857.25
20220116,15,0.71,2.244586,88.324841,7.448718,0.014744,0.519231,3.089172,13355.641026,5.112338,255.909091,22304.5
20220116,16,0.5,2.292994,88.942675,7.602564,0.019355,0.593548,0.713376,13376.474359,4.971429,254.350649,22915.25
20220116,17,0.26,2.324841,89.082803,7.544872,0.02129,0.632258,0,12554.935897,5.048701,251.948052,24283.5
20220116,18,0,2.43121,89.070064,7.737179,0.029487,0.615385,0,13453.589744,5.161039,252.272727,25587.5
20220116,19,-0.26,2.614013,88.585987,7.826923,0.026923,0.634615,0,14373.589744,5.334416,250.584416,25734.25
20220116,20,-0.5,2.697452,88.248408,7.75641,0.022436,0.564103,0,14384.358974,5.350649,250.519481,25520.25
20220116,21,-0.71,2.79172,87.923567,7.730769,0.027097,0.625806,0,15168.205128,5.499351,253.571429,26482
20220116,22,-0.87,2.86051,87.203822,7.769231,0.017308,0.596154,0,16351.987179,5.672078,254.545455,26403.25
20220116,23,-0.97,2.898726,87.038217,7.724359,0.037821,0.653846,0,16704.423077,5.858442,255.909091,27256.5
20220117,0,-1,2.972611,86.898089,7.724359,0.037179,0.596154,0,18006.346154,6.07987,256.883117,27722.5
20220117,1,-0.97,3.074522,86.146497,7.705128,0.022436,0.557692,0,19605.961538,6.314286,261.883117,28405.75
20220117,2,-0.87,3.133758,85.726115,7.717949,0.017949,0.512821,0,20117.628205,6.648701,260.454545,29296.75
20220117,3,-0.71,3.163057,85.458599,7.621795,0.015385,0.448718,0,23038.846154,6.920779,259.025974,30590.75
20220117,4,-0.5,3.241401,85.197452,7.673077,0.014103,0.461538,0,22613.397436,7.251299,262.792208,31227.5
20220117,5,-0.26,3.310191,85.547771,7.551282,0.014103,0.429487,0,22660,7.477273,263.116883,31320.75
20220117,6,-0,3.39172,86.343949,7.596154,0.027742,0.522581,0,21613.974359,7.627273,265.064935,33029.5
20220117,7,0.26,3.394904,86.859873,7.583333,0.081935,0.535484,0,20973.974359,7.684416,268.506494,33429.5
20220117,8,0.5,3.433758,86.624204,7.474359,0.08,0.548387,0,21387.051282,7.588961,272.207792,33138
20220117,9,0.71,3.552866,86.242038,7.538462,0.09026,0.545455,0.783439,21488.782051,7.668182,272.272727,32865
20220117,10,0.87,3.773248,84.904459,7.179487,0.124359,0.602564,3.694268,21989.935897,7.592857,276.688312,32707
20220117,11,0.97,4.005096,83.617834,6.884615,0.186538,0.576923,7.416667,23951.987179,7.463871,279.354839,32336.5
20220117,12,1,4.108917,82.178344,6.692308,0.157692,0.538462,9.070513,24741.089744,7.394194,282.580645,32027
20220117,13,0.97,4.192994,80.993631,6.346154,0.134615,0.525641,10.358974,26869.358974,7.076129,286.967742,30935
20220117,14,0.87,4.157325,80.165605,6.211538,0.120513,0.50641,12.301282,28601.666667,6.834194,293.741935,29857.5
20220117,15,0.71,3.919745,81.063694,5.801282,0.096154,0.480769,11.076923,27134.294872,6.562581,294.193548,27978.75
20220117,16,0.5,3.589172,82.22293,5.487179,0.133974,0.461538,1.307692,27064.230769,5.972258,294.967742,26262.25
20220117,17,0.26,3.276433,83.840764,5.429487,0.082051,0.487179,0,25540.384615,5.450968,292.774194,24396.25
20220117,18,0,3.066879,84.738854,5.185897,0.058974,0.487179,0,24467.884615,5.045806,288.451613,21654.25
20220117,19,-0.26,2.861146,85.694268,5.339744,0.060256,0.467949,0,23475,4.665806,289.096774,18828.25
20220117,20,-0.5,2.640127,86.77707,5.230769,0.037821,0.455128,0,21580.833333,4.31871,281.612903,17325
20220117,21,-0.71,2.509554,87.624204,5.294872,0.026923,0.467949,0,21290.641026,4.026452,279.225806,15787.75
20220117,22,-0.87,2.450955,88.66879,5.525641,0.024359,0.455128,0,19389.615385,3.714194,279.483871,14125
20220117,23,-0.97,2.396178,89.388535,5.673077,0.01859,0.403846,0,19601.346154,3.571613,277.16129,13230.25
20220118,0,-1,2.266879,90.299363,5.75,0.013462,0.397436,0,17612.75641,3.4,274.774194,12398.75
20220118,1,-0.97,2.280892,90.878981,5.99359,0.008333,0.358974,0,17214.294872,3.308387,270.064516,11585.5
20220118,2,-0.87,2.266879,91.33121,6.230769,0.008333,0.326923,0,17081.474359,3.175484,277.806452,10381
20220118,3,-0.71,2.212739,92.11465,6.442308,0.016026,0.346154,0,16469.294872,2.990968,280.516129,9310.5
20220118,4,-0.5,2.252866,92.324841,6.551282,0.019231,0.320513,0,16955.320513,2.852258,267.032258,9109
20220118,5,-0.26,2.222293,92.77707,6.807692,0.007051,0.307692,0,16727.5,2.749677,267.612903,8753.5
20220118,6,-0,2.16242,93.33121,6.878205,0.010256,0.314103,0,16903.205128,2.603226,265.354839,7328
20220118,7,0.26,2.140764,93.732484,7.032051,0.014013,0.343949,0,15940.769231,2.518065,263.225806,5973.5
20220118,8,0.5,2.290446,93.656051,7.224359,0.017197,0.292994,0.564103,17435.25641,2.401935,247.419355,4755.25
20220118,9,0.71,2.789809,92.528662,7.064103,0.007643,0.305732,5.397436,18453.269231,2.353548,242.129032,3770.25
20220118,10,0.87,3.41465,90.197452,7.019231,0.009554,0.280255,6.647436,21727.371795,2.484516,241.16129,3122.75
20220118,11,0.97,3.942038,87.350318,7.179487,0.003822,0.286624,6.980769,26300.192308,2.770968,235.548387,3144
20220118,12,1,4.356051,84.165605,7.192308,0.003185,0.203822,6.871795,33600,2.933548,235.419355,3780.5
20220118,13,0.97,4.505732,83.063694,7.397436,0.004459,0.191083,3.980769,37542.75641,3.014194,223.935484,4362
20220118,14,0.87,4.477707,82.936306,7.519231,0,0.171975,3.532051,37870.897436,2.965161,221.806452,4852.25
20220118,15,0.71,4.310191,83.509554,7.544872,0.002548,0.140127,1.826923,38510.833333,2.825806,210.709677,4701.5
20220118,16,0.5,4.011465,85.095541,7.596154,0.003185,0.121019,0.769231,38337.692308,2.674839,192.903226,4505.5
20220118,17,0.26,3.73949,86.10828,7.551282,0.002548,0.095541,0,36475.641026,2.647097,184.451613,5183.25
20220118,18,0,3.610191,86.356688,7.467949,0.000637,0.044586,0,36692.179487,2.773548,189.806452,5600.5
20220118,19,-0.26,3.408917,86.598726,7.314103,0,0.019108,0,36564.615385,2.916129,183.612903,6400.5
20220118,20,-0.5,3.218471,86.77707,7.166667,0,0,0,35051.410256,3.039355,183.032258,7389.5
